"","ppt","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","is_correct","log_rt"
"224","sl3_02","emén","pseudoword","0","0","1",0.663,1,-0.410980288796275
"225","sl3_02","chocar","non_cognate","1","1","0",0.663,1,-0.410980288796275
"226","sl3_02","portal","three_way_cognate","1","1","0",0.628,1,-0.465215112513938
"227","sl3_02","huenos","pseudoword","0","0","1",0.929,1,-0.0736465401682985
"228","sl3_02","harvé","pseudoword","0","0","1",0.695,1,-0.363843433417345
"229","sl3_02","esís","pseudoword","0","0","1",0.634,1,-0.455706324544911
"230","sl3_02","golla","pseudoword","0","0","1",0.8,1,-0.22314355131421
"231","sl3_02","suelet","pseudoword","0","0","1",0.897,1,-0.108699416923341
"232","sl3_02","actor","two_way_cognate","1","1","0",0.663,1,-0.410980288796275
"233","sl3_02","flora","three_way_cognate","1","1","0",0.596,1,-0.517514611916787
"234","sl3_02","drama","three_way_cognate","1","1","0",0.566,1,-0.569161200778954
"235","sl3_02","listo","non_cognate","1","1","0",0.53,1,-0.63487827243597
"236","sl3_02","morrá","pseudoword","0","0","1",0.699,1,-0.358104536748327
"237","sl3_02","color","two_way_cognate","1","1","0",0.596,1,-0.517514611916787
"238","sl3_02","rendir","non_cognate","1","1","0",1.063,1,0.0610950993598108
"239","sl3_02","regalo","non_cognate","1","1","0",0.563,1,-0.574475650842447
"240","sl3_02","honor","two_way_cognate","1","1","0",0.601,1,-0.50916034444693
"241","sl3_02","tapón","non_cognate","1","1","0",1.131,1,0.123102197133983
"242","sl3_02","gripar","pseudoword","0","0","1",0.697,1,-0.360969868221613
"243","sl3_02","coyo","pseudoword","0","0","1",0.664,1,-0.409473129505703
"244","sl3_02","cuenco","non_cognate","1","1","0",1.167,1,0.154436353304419
"245","sl3_02","tapa","non_cognate","1","1","0",0.599,1,-0.512493680866688
"246","sl3_02","edioso","pseudoword","0","0","1",0.731,1,-0.313341819232359
"247","sl3_02","aviso","non_cognate","1","1","0",0.765,1,-0.267879445155601
"248","sl3_02","aura","three_way_cognate","1","1","0",0.608,1,-0.49758039701597
"249","sl3_02","hueas","pseudoword","0","0","1",1.097,1,0.0925791812930932
"250","sl3_02","trcia","pseudoword","0","0","1",0.73,1,-0.3147107448397
"251","sl3_02","torta","non_cognate","1","1","0",0.736,1,-0.306525160253261
"252","sl3_02","llevar","non_cognate","1","1","0",0.767,1,-0.265268477614881
"253","sl3_02","casual","two_way_cognate","1","1","0",0.599,1,-0.512493680866688
"254","sl3_02","barbs","pseudoword","0","0","1",0.797,1,-0.226900600191922
"255","sl3_02","muñeca","non_cognate","1","1","0",0.699,1,-0.358104536748327
"256","sl3_02","caro","non_cognate","1","1","0",0.63,1,-0.462035459596559
"257","sl3_02","ánimo","non_cognate","1","1","0",0.596,1,-0.517514611916787
"258","sl3_02","conso","pseudoword","0","0","1",0.863,1,-0.147340587898709
"259","sl3_02","mafia","three_way_cognate","1","1","0",0.596,1,-0.517514611916787
"260","sl3_02","listo","non_cognate","1","1","0",0.534,1,-0.627359440021942
"261","sl3_02","dogue","pseudoword","0","0","1",1.098,1,0.093490343087339
"262","sl3_02","pitis","pseudoword","0","0","1",0.696,1,-0.362405618647717
"263","sl3_02","sasos","pseudoword","0","0","1",0.76,1,-0.27443684570176
"264","sl3_02","losco","pseudoword","0","0","1",0.928,1,-0.0747235461959364
"265","sl3_02","disco","three_way_cognate","1","1","0",0.665,1,-0.407968238326283
"266","sl3_02","olzan","pseudoword","0","0","1",0.806,1,-0.215671536475509
"267","sl3_02","monue","pseudoword","0","0","1",0.63,1,-0.462035459596559
"268","sl3_02","arane","pseudoword","0","0","1",0.798,1,-0.225646681532328
"269","sl3_02","nasce","pseudoword","0","0","1",0.831,1,-0.185125484126689
"270","sl3_02","editor","two_way_cognate","1","1","0",0.596,1,-0.517514611916787
"271","sl3_02","aleta","non_cognate","1","1","0",0.964,1,-0.0366639843715915
"272","sl3_02","civil","two_way_cognate","1","1","0",0.666,1,-0.406465608441748
"273","sl3_02","blando","non_cognate","1","1","0",0.897,1,-0.108699416923341
"274","sl3_02","parre","pseudoword","0","0","1",0.697,1,-0.360969868221613
"275","sl3_02","chat","three_way_cognate","1","1","0",1.033,1,0.0324671901375014
"276","sl3_02","tumor","three_way_cognate","1","1","0",0.931,1,-0.0714960017050699
"277","sl3_02","grigir","pseudoword","0","0","1",0.667,1,-0.404965233066513
"278","sl3_02","test","three_way_cognate","1","1","0",0.662,1,-0.412489723045129
"279","sl3_02","nocó","pseudoword","0","0","1",0.73,1,-0.3147107448397
"280","sl3_02","ozoso","pseudoword","0","0","1",0.601,1,-0.50916034444693
"281","sl3_02","pabea","pseudoword","0","0","1",0.597,1,-0.515838165589535
"282","sl3_02","prave","pseudoword","0","0","1",0.593,1,-0.522560879984412
"283","sl3_02","molor","pseudoword","0","0","1",0.564,1,-0.572701027484078
"284","sl3_02","brillo","non_cognate","1","1","0",0.727,1,-0.318828801448618
"285","sl3_02","gotro","pseudoword","0","0","1",0.73,1,-0.3147107448397
"286","sl3_02","tecia","pseudoword","0","0","1",0.497,1,-0.699165252885508
"287","sl3_02","chorde","pseudoword","0","0","1",0.602,1,-0.507497833673316
"288","sl3_02","samón","pseudoword","0","0","1",0.668,1,-0.403467105445491
"289","sl3_02","desaro","pseudoword","0","0","1",0.664,1,-0.409473129505703
"290","sl3_02","feo","non_cognate","1","1","0",0.593,1,-0.522560879984412
"291","sl3_03","suelet","pseudoword","0","0","1",1.043,1,0.0421011760186353
"292","sl3_03","civil","two_way_cognate","1","1","0",1.004,1,0.00399202126953746
"293","sl3_03","guerra","non_cognate","1","1","0",0.6,1,-0.510825623765991
"294","sl3_03","pegar","non_cognate","1","1","0",0.851,1,-0.161343150408763
"295","sl3_03","samón","pseudoword","0","0","1",1.282,1,0.248421358498478
"296","sl3_03","suave","non_cognate","1","1","0",0.846,1,-0.167235919375914
"297","sl3_03","medium","pseudoword","0","0","1",0.933,1,-0.0693500781347932
"298","sl3_03","flecha","non_cognate","1","1","0",0.607,1,-0.499226487922639
"299","sl3_03","trcia","pseudoword","0","0","1",0.762,1,-0.271808723295491
"300","sl3_03","inichó","pseudoword","0","0","1",0.857,1,-0.154317360384357
"301","sl3_03","edioso","pseudoword","0","0","1",1.26,1,0.231111720963387
"302","sl3_03","mibro","pseudoword","0","0","1",1.258,1,0.229523158278249
"303","sl3_03","gotro","pseudoword","0","0","1",0.962,1,-0.0387408283164306
"304","sl3_03","tecia","pseudoword","0","0","1",0.947,1,-0.0544561857960589
"305","sl3_03","patada","non_cognate","1","1","0",0.669,1,-0.401971218853909
"306","sl3_03","nocó","pseudoword","0","0","1",0.846,1,-0.167235919375914
"307","sl3_03","laras","pseudoword","0","0","1",1.04,1,0.0392207131532813
"308","sl3_03","barbs","pseudoword","0","0","1",1.452,1,0.372941916402604
"309","sl3_03","diebro","pseudoword","0","0","1",0.966,1,-0.0345914447696191
"310","sl3_03","rostro","non_cognate","1","1","0",1.547,1,0.436317571590929
"311","sl3_03","panté","pseudoword","0","0","1",0.902,1,-0.103140758919513
"312","sl3_03","caro","non_cognate","1","1","0",0.772,1,-0.258770728957361
"313","sl3_03","plural","three_way_cognate","1","1","0",1.046,1,0.0449733656427312
"314","sl3_03","collar","two_way_cognate","1","1","0",0.776,1,-0.253602758798918
"315","sl3_03","chocar","non_cognate","1","1","0",0.785,1,-0.242071561199729
"316","sl3_03","clamor","two_way_cognate","1","1","0",1.352,1,0.301584977620772
"317","sl3_03","sierra","non_cognate","1","1","0",0.643,1,-0.441610554744518
"318","sl3_03","chorde","pseudoword","0","0","1",0.805,1,-0.216913001563574
"319","sl3_03","prías","pseudoword","0","0","1",0.855,1,-0.156653810045377
"320","sl3_03","coyo","pseudoword","0","0","1",0.653,1,-0.426178149705706
"321","sl3_03","puñal","non_cognate","1","1","0",0.631,1,-0.460449416440924
"322","sl3_03","rizado","non_cognate","1","1","0",0.754,1,-0.282362910974181
"323","sl3_03","bará","pseudoword","0","0","1",0.725,1,-0.321583624127462
"324","sl3_03","ánimo","non_cognate","1","1","0",0.91,1,-0.0943106794712413
"325","sl3_03","casual","two_way_cognate","1","1","0",0.595,1,-0.519193873436507
"326","sl3_03","torta","non_cognate","1","1","0",0.644,1,-0.440056552877783
"327","sl3_03","color","two_way_cognate","1","1","0",0.541,1,-0.614336000135655
"328","sl3_03","moral","three_way_cognate","1","1","0",0.648,1,-0.433864582629862
"329","sl3_03","próces","pseudoword","0","0","1",0.786,1,-0.24079848655293
"330","sl3_03","venado","non_cognate","1","1","0",1.102,1,0.0971267107307228
"331","sl3_03","cobén","pseudoword","0","0","1",0.729,1,-0.316081546973479
"332","sl3_03","rumor","two_way_cognate","1","1","0",0.526,1,-0.642454066244427
"333","sl3_03","aljizo","pseudoword","0","0","1",0.888,1,-0.118783535989967
"334","sl3_03","cengo","pseudoword","0","0","1",0.631,1,-0.460449416440924
"335","sl3_03","editor","two_way_cognate","1","1","0",1.005,1,0.00498754151103897
"336","sl3_03","asumie","pseudoword","0","0","1",0.768,1,-0.263965545834465
"337","sl3_03","ozoso","pseudoword","0","0","1",0.949,1,-0.0523464803722092
"338","sl3_03","pupica","pseudoword","0","0","1",0.821,1,-0.197232169529709
"339","sl3_03","aviso","non_cognate","1","1","0",0.609,1,-0.49593701127224
"340","sl3_03","gravés","pseudoword","0","0","1",1.037,1,0.0363319292473902
"341","sl3_03","albino","three_way_cognate","1","1","0",1.387,1,0.327143141332695
"342","sl3_03","extra","three_way_cognate","1","1","0",0.59,1,-0.527632742082372
"343","sl3_03","ardor","two_way_cognate","1","1","0",1.28,1,0.246860077931526
"344","sl3_03","brillo","non_cognate","1","1","0",0.821,1,-0.197232169529709
"345","sl3_03","feo","non_cognate","1","1","0",0.693,1,-0.366725279792234
"346","sl3_03","rúo","pseudoword","0","0","1",0.72,1,-0.328504066972036
