"","ppt","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","is_correct","log_rt"
"25","5b20c0474c72120001f25d90","hotel","three_way_cognate","1","1","0",0.617,1,-0.482886255076749
"26","5b20c0474c72120001f25d90","rúo","pseudoword","0","0","1",0.6208,1,-0.476746310113128
"27","5b20c0474c72120001f25d90","tiza","non_cognate","1","1","0",0.7787,1,-0.250129416399197
"28","5b20c0474c72120001f25d90","vueras","pseudoword","0","0","1",0.8833,1,-0.124090385231051
"29","5b20c0474c72120001f25d90","plan","three_way_cognate","1","1","0",0.8502,1,-0.162283663057447
"30","5b20c0474c72120001f25d90","siglo","non_cognate","1","1","0",1.4279,1,0.356204833454112
"31","5b20c0474c72120001f25d90","dobbo","pseudoword","0","0","1",0.7785,1,-0.250386287708084
"32","5b20c0474c72120001f25d90","collar","two_way_cognate","1","1","0",1.4765,1,0.38967442220184
"33","5b20c0474c72120001f25d90","pupica","pseudoword","0","0","1",0.9556,1,-0.0454158635304826
"34","5b20c0474c72120001f25d90","vigor","two_way_cognate","1","1","0",1.0624,1,0.0605304997400324
"35","5b20c0474c72120001f25d90","trcia","pseudoword","0","0","1",0.9598,1,-0.0410303495579919
"36","5b20c0474c72120001f25d90","densó","pseudoword","0","0","1",0.9497,1,-0.0516091337332302
"37","5b20c0474c72120001f25d90","cuenco","non_cognate","1","1","0",1.1979,1,0.180570023755148
"38","5b20c0474c72120001f25d90","dibrea","pseudoword","0","0","1",0.6517,1,-0.428170945643802
"39","5b20c0474c72120001f25d90","halo","two_way_cognate","1","1","0",0.9144,1,-0.0894871665015362
"40","5b20c0474c72120001f25d90","esís","pseudoword","0","0","1",0.7633,1,-0.270104140177712
"41","5b20c0474c72120001f25d90","frasis","pseudoword","0","0","1",1.1294,1,0.121686518256599
"42","5b20c0474c72120001f25d90","sierra","non_cognate","1","1","0",0.9027,1,-0.102365006678028
"43","5b20c0474c72120001f25d90","cobén","pseudoword","0","0","1",1.4152,1,0.347270863863438
"44","5b20c0474c72120001f25d90","chote","pseudoword","0","0","1",0.9181,1,-0.0854489618324827
"45","5b20c0474c72120001f25d90","brillo","non_cognate","1","1","0",0.9821,1,-0.0180621428184085
"46","5b20c0474c72120001f25d90","sacar","non_cognate","1","1","0",0.9068,1,-0.0978333603487631
"47","5b20c0474c72120001f25d90","patada","non_cognate","1","1","0",0.8452,1,-0.168181993240235
"48","5b20c0474c72120001f25d90","moral","three_way_cognate","1","1","0",0.7282,1,-0.317179543240804
"49","5b20c0474c72120001f25d90","pico","non_cognate","1","1","0",0.8446,1,-0.168892136482294
"50","5b20c0474c72120001f25d90","hueas","pseudoword","0","0","1",1.0439,1,0.0429636994321157
"51","5b20c0474c72120001f25d90","ala","non_cognate","1","1","0",0.573,1,-0.556869562267398
"52","5b20c0474c72120001f25d90","regalo","non_cognate","1","1","0",0.5676,1,-0.566338333696249
"53","5b20c0474c72120001f25d90","dubo","pseudoword","0","0","1",0.5994,1,-0.511826124099574
"54","5b20c0474c72120001f25d90","olzan","pseudoword","0","0","1",0.7764,1,-0.253087427687282
"55","5b20c0474c72120001f25d90","lobe","pseudoword","0","0","1",1.1341,1,0.125839384839148
"56","5b20c0474c72120001f25d90","mibro","pseudoword","0","0","1",1.3116,1,0.271247765988356
"57","5b20c0474c72120001f25d90","fuar","pseudoword","0","0","1",1.0213,1,0.0210763256019163
"58","5b20c0474c72120001f25d90","kilo","three_way_cognate","1","1","0",0.6474,1,-0.434790937489993
"59","5b20c0474c72120001f25d90","laras","pseudoword","0","0","1",0.6067,1,-0.499720844033885
"60","5b20c0474c72120001f25d90","ánimo","non_cognate","1","1","0",0.7956,1,-0.22865873200232
"61","5b20c0474c72120001f25d90","chorde","pseudoword","0","0","1",0.9451,1,-0.0564645369811266
"62","5b20c0474c72120001f25d90","aviso","non_cognate","1","1","0",0.7933,1,-0.23155381867418
"63","5b20c0474c72120001f25d90","editor","two_way_cognate","1","1","0",0.9945,1,-0.00551518068811011
"64","5b20c0474c72120001f25d90","ceme","pseudoword","0","0","1",0.8783,1,-0.129767058059065
"65","5b20c0474c72120001f25d90","monue","pseudoword","0","0","1",1.0315,1,0.0310140535291695
"66","5b20c0474c72120001f25d90","rizado","non_cognate","1","1","0",0.6799,1,-0.385809550449723
"67","5b20c0474c72120001f25d90","suelo","non_cognate","1","1","0",0.763,1,-0.27049724769768
"68","5b20c0474c72120001f25d90","rostro","non_cognate","1","1","0",0.9627,1,-0.0380134421982162
"69","5b20c0474c72120001f25d90","mango","three_way_cognate","1","1","0",0.8259,1,-0.191281578165466
"70","5b20c0474c72120001f25d90","rizate","pseudoword","0","0","1",0.8441,1,-0.169484307992463
"71","5b20c0474c72120001f25d90","puñal","non_cognate","1","1","0",0.8132,1,-0.206778197227945
"72","5b20c0474c72120001f25d90","civas","pseudoword","0","0","1",0.6758,1,-0.391858104701948
"73","5b20c0474c72120001f25d90","dogue","pseudoword","0","0","1",0.7818,1,-0.246156325623283
"74","5b20c0474c72120001f25d90","albino","three_way_cognate","1","1","0",0.929,1,-0.0736465401682985
"75","5b20c0474c72120001f25d90","asumie","pseudoword","0","0","1",0.6408,1,-0.445037883227988
"76","5b20c0474c72120001f25d90","aurora","two_way_cognate","1","1","0",0.9979,1,-0.0021022080918702
"77","5b20c0474c72120001f25d90","torta","non_cognate","1","1","0",0.6814,1,-0.383605773755271
"78","5b20c0474c72120001f25d90","fiscal","two_way_cognate","1","1","0",1.5258,1,0.422518862673992
"79","5b20c0474c72120001f25d90","hurcos","pseudoword","0","0","1",1.5027,1,0.407263490049544
"80","5b20c0474c72120001f25d90","teñir","non_cognate","1","1","0",0.8395,1,-0.174948802464542
"81","5b20c0474c72120001f25d90","punta","non_cognate","1","1","0",1.3828,1,0.324110429065332
"82","5b20c0474c72120001f25d90","emén","pseudoword","0","0","1",0.8127,1,-0.207393241222978
"83","5b20c0474c72120001f25d90","feo","non_cognate","1","1","0",0.8551,1,-0.156536857820227
"84","5b20c0474c72120001f25d90","losco","pseudoword","0","0","1",0.612,1,-0.491022996469811
"85","5b20c0474c72120001f25d90","tecia","pseudoword","0","0","1",1.1832,1,0.168222632414453
"86","5b20c0474c72120001f25d90","mortal","two_way_cognate","1","1","0",1.429,1,0.35697489894773
"87","5b20c0474c72120001f25d90","trugo","pseudoword","0","0","1",0.8345,1,-0.180922535880247
"88","5b20c0474c72120001f25d90","prías","pseudoword","0","0","1",0.8172,1,-0.20187141603867
"89","5b20c0474c72120001f25d90","diroco","pseudoword","0","0","1",0.6902,1,-0.370773868318234
"90","5b20c0474c72120001f25d90","épinas","pseudoword","0","0","1",1.4541,1,0.374387152537303
"91","5b20c0474c72120001f25d90","diebro","pseudoword","0","0","1",0.6781,1,-0.388460509292341
"92","5b20c0474c72120001f25d90","listo","non_cognate","1","1","0",0.5915,1,-0.525093595563696
"93","5b20c0474c72120001f25d90","seled","pseudoword","0","0","1",0.7435,1,-0.296386513081927
"94","5b20c0474c72120001f25d90","clamor","two_way_cognate","1","1","0",1.1204,1,0.113685764403816
"95","5b20c0474c72120001f25d90","flora","three_way_cognate","1","1","0",0.6649,1,-0.408118625573728
"96","5b20c0474c72120001f25d90","suave","non_cognate","1","1","0",0.6995,1,-0.357389484876601
"97","5b20c0474c72120001f25d90","medium","pseudoword","0","0","1",0.6594,1,-0.416424948344506
"98","5b20c0474c72120001f25d90","coyo","pseudoword","0","0","1",0.6003,1,-0.51032574872434
"99","5b20c0474c72120001f25d90","arane","pseudoword","0","0","1",0.645,1,-0.438504962186365
"100","5b20c0474c72120001f25d90","llamar","non_cognate","1","1","0",0.6123,1,-0.490532920498228
"101","5b20c0474c72120001f25d90","pitis","pseudoword","0","0","1",0.7575,1,-0.277731741598613
"102","5b20c0474c72120001f25d90","nasce","pseudoword","0","0","1",0.8343,1,-0.181162229074108
"103","5b20c0474c72120001f25d90","guerra","non_cognate","1","1","0",0.854,1,-0.157824085193567
"104","5b20c0474c72120001f25d90","extra","three_way_cognate","1","1","0",0.7879,1,-0.238384100730495
"105","5b20c0474c72120001f25d90","plural","three_way_cognate","1","1","0",0.7002,1,-0.356389270461572
"106","5b20c0474c72120001f25d90","bugor","pseudoword","0","0","1",0.7596,1,-0.274963300044006
"107","5b20c0474c72120001f25d90","actor","two_way_cognate","1","1","0",0.6816,1,-0.383312303467031
"108","5b20c0474c72120001f25d90","caro","non_cognate","1","1","0",0.7009,1,-0.355390055475858
"109","5c3820ee1ede2b0001155929","flora","three_way_cognate","1","1","0",1.7709,1,0.571487891932616
"110","5c3820ee1ede2b0001155929","fiscal","two_way_cognate","1","1","0",0.95,1,-0.0512932943875506
"111","5c3820ee1ede2b0001155929","aviso","non_cognate","1","1","0",1.9661,1,0.676051885131308
"112","5c3820ee1ede2b0001155929","aura","three_way_cognate","1","1","0",0.8484,1,-0.16440305629161
"113","5c3820ee1ede2b0001155929","plural","three_way_cognate","1","1","0",1.5629,1,0.446543069866011
"114","5c3820ee1ede2b0001155929","casual","two_way_cognate","1","1","0",0.7707,1,-0.260456086198189
"115","5c3820ee1ede2b0001155929","portal","three_way_cognate","1","1","0",0.8282,1,-0.18850060787067
"116","5c3820ee1ede2b0001155929","grigir","pseudoword","0","0","1",1.0084,1,0.00836491633162767
"117","5c3820ee1ede2b0001155929","total","two_way_cognate","1","1","0",0.6407,1,-0.445193950337161
"118","5c3820ee1ede2b0001155929","pelvis","two_way_cognate","1","1","0",0.8013,1,-0.221519870198112
"119","5c3820ee1ede2b0001155929","tumor","three_way_cognate","1","1","0",0.8317,1,-0.184283480107495
"120","5c3820ee1ede2b0001155929","ardor","two_way_cognate","1","1","0",0.938,1,-0.0640053299759124
"121","5c3820ee1ede2b0001155929","collar","two_way_cognate","1","1","0",0.8955,1,-0.110373057481371
"122","5c3820ee1ede2b0001155929","halo","two_way_cognate","1","1","0",1.5219,1,0.419959554258617
"123","5c3820ee1ede2b0001155929","clamor","two_way_cognate","1","1","0",0.8664,1,-0.143408583295356
"124","5c3820ee1ede2b0001155929","test","three_way_cognate","1","1","0",0.7744,1,-0.25566674301977
"125","5c3820ee1ede2b0001155929","mortal","two_way_cognate","1","1","0",0.9116,1,-0.0925539816106079
"126","5c3820ee1ede2b0001155929","extra","three_way_cognate","1","1","0",1.4985,1,0.404464607774581
"127","5c3820ee1ede2b0001155929","torso","two_way_cognate","1","1","0",0.6449,1,-0.438660012965805
"128","5c3820ee1ede2b0001155929","punta","non_cognate","1","1","0",0.72,1,-0.328504066972036
"129","5c3820ee1ede2b0001155929","dogma","three_way_cognate","1","1","0",0.8426,1,-0.171262929437221
"130","5c3820ee1ede2b0001155929","anfia","pseudoword","0","0","1",0.9243,1,-0.0787185847114051
"131","5c3820ee1ede2b0001155929","hotel","three_way_cognate","1","1","0",0.5611,1,-0.577856136225211
"132","5c3820ee1ede2b0001155929","disco","three_way_cognate","1","1","0",0.537,1,-0.621757184473272
"133","5c3820ee1ede2b0001155929","suave","non_cognate","1","1","0",0.6258,1,-0.468724447747355
"134","5c3820ee1ede2b0001155929","siglo","non_cognate","1","1","0",1.7932,1,0.584001733299147
"135","5c3820ee1ede2b0001155929","arane","pseudoword","0","0","1",0.9948,1,-0.00521356705288743
"136","5c3820ee1ede2b0001155929","viable","two_way_cognate","1","1","0",0.6535,1,-0.42541274591786
"137","5c3820ee1ede2b0001155929","mafia","three_way_cognate","1","1","0",0.6386,1,-0.448476998701456
"138","5c3820ee1ede2b0001155929","pelvis","two_way_cognate","1","1","0",0.5956,1,-0.518185978172283
"139","5c3820ee1ede2b0001155929","animal","two_way_cognate","1","1","0",0.5432,1,-0.610277702737651
"140","5c3820ee1ede2b0001155929","equipo","non_cognate","1","1","0",0.7845,1,-0.24270870680905
"141","5c3820ee1ede2b0001155929","gripar","pseudoword","0","0","1",1.2497,1,0.222903522509601
"142","5c3820ee1ede2b0001155929","editor","two_way_cognate","1","1","0",1.4665,1,0.382878609435369
"143","5c3820ee1ede2b0001155929","clan","three_way_cognate","1","1","0",0.8206,1,-0.197719498974051
"144","5c3820ee1ede2b0001155929","actor","two_way_cognate","1","1","0",0.6167,1,-0.48337259698469
"145","5c3820ee1ede2b0001155929","albino","three_way_cognate","1","1","0",1.0832,1,0.0799196231758734
"146","5c3820ee1ede2b0001155929","rumor","two_way_cognate","1","1","0",1.2926,1,0.256655693846658
"147","5c3820ee1ede2b0001155929","altar","three_way_cognate","1","1","0",0.7701,1,-0.261234902436933
"148","5c3820ee1ede2b0001155929","chat","three_way_cognate","1","1","0",1.43,1,0.357674444271816
"149","5c3820ee1ede2b0001155929","civil","two_way_cognate","1","1","0",0.7504,1,-0.287148881290122
"150","5c3820ee1ede2b0001155929","moral","three_way_cognate","1","1","0",1.6968,1,0.528744124268336
"151","5c3820ee1ede2b0001155929","golf","three_way_cognate","1","1","0",0.7195,1,-0.329198752654714
"152","5c3820ee1ede2b0001155929","tapa","non_cognate","1","1","0",1.4832,1,0.394201915829454
"153","5c3820ee1ede2b0001155929","trauma","three_way_cognate","1","1","0",1.2785,1,0.245687515749104
"154","5c3820ee1ede2b0001155929","guerra","non_cognate","1","1","0",1.3998,1,0.336329369273302
"155","5c3820ee1ede2b0001155929","vigor","two_way_cognate","1","1","0",0.7304,1,-0.314162949701378
"156","5c3820ee1ede2b0001155929","brillo","non_cognate","1","1","0",1.0408,1,0.0399896482161584
"157","5c3820ee1ede2b0001155929","pico","non_cognate","1","1","0",1.2327,1,0.209206885575337
"158","5c3820ee1ede2b0001155929","enigma","two_way_cognate","1","1","0",0.9405,1,-0.061343630241052
"159","5c3820ee1ede2b0001155929","dibrea","pseudoword","0","0","1",1.5296,1,0.425006263315
"160","5c3820ee1ede2b0001155929","plan","three_way_cognate","1","1","0",2.0525,1,0.719058562344446
"161","5c3820ee1ede2b0001155929","mango","three_way_cognate","1","1","0",0.9298,1,-0.0727857697256527
"162","5c3820ee1ede2b0001155929","drama","three_way_cognate","1","1","0",0.8917,1,-0.114625525841303
"163","5c3820ee1ede2b0001155929","trugo","pseudoword","0","0","1",1.3041,1,0.265513147680719
"164","5c3820ee1ede2b0001155929","kilo","three_way_cognate","1","1","0",0.9211,1,-0.0821866709879471
"165","5c3820ee1ede2b0001155929","torta","non_cognate","1","1","0",1.5993,1,0.469566033514688
"166","5c3820ee1ede2b0001155929","piano","two_way_cognate","1","1","0",0.779,1,-0.249744233111389
"167","5c3820ee1ede2b0001155929","pasta","two_way_cognate","1","1","0",0.9535,1,-0.0476158539416633
"168","5c3820ee1ede2b0001155929","horror","three_way_cognate","1","1","0",0.8368,1,-0.178170185671479
"169","5ea1dc309315030c68262aa3","pelvis","two_way_cognate","1","1","0",1.9467,1,0.666135631313095
"170","5ea1dc309315030c68262aa3","ozoso","pseudoword","0","0","1",1.651,1,0.501381164937991
"171","5ea1dc309315030c68262aa3","portal","three_way_cognate","1","1","0",1.8858,1,0.63435213404944
"172","5ea1dc309315030c68262aa3","kilo","three_way_cognate","1","1","0",1.3106,1,0.270485047623259
"173","5ea1dc309315030c68262aa3","prías","pseudoword","0","0","1",1.5891,1,0.463167818236454
"174","5ea1dc309315030c68262aa3","pico","non_cognate","1","1","0",1.4229,1,0.352697042569509
"175","5ea1dc309315030c68262aa3","albino","three_way_cognate","1","1","0",1.5233,1,0.420879034160518
"176","5ea1dc309315030c68262aa3","edioso","pseudoword","0","0","1",1.1908,1,0.174625350159484
"177","5ea1dc309315030c68262aa3","extra","three_way_cognate","1","1","0",1.2323,1,0.20888234196194
"178","5ea1dc309315030c68262aa3","llamar","non_cognate","1","1","0",2.7022,1,0.994066256043722
"179","5ea1dc309315030c68262aa3","clamor","two_way_cognate","1","1","0",2.3403,1,0.85027912628024
"180","5ea1dc309315030c68262aa3","próces","pseudoword","0","0","1",1.431,1,0.358373500574314
"181","5ea1dc309315030c68262aa3","hurcos","pseudoword","0","0","1",2.5052,1,0.918368571669121
"182","5ea1dc309315030c68262aa3","flecha","non_cognate","1","1","0",1.4145,1,0.346776111759485
"183","5ea1dc309315030c68262aa3","ardor","two_way_cognate","1","1","0",1.4325,1,0.359421169606758
"184","5ea1dc309315030c68262aa3","brillo","non_cognate","1","1","0",1.0324,1,0.0318861888623217
"185","5ea1dc309315030c68262aa3","mango","three_way_cognate","1","1","0",1.1483,1,0.138282587800007
"186","5ea1dc309315030c68262aa3","bugor","pseudoword","0","0","1",1.3134,1,0.272619194774735
"187","5ea1dc309315030c68262aa3","listo","non_cognate","1","1","0",1.1831,1,0.16813811227748
"188","5ea1dc309315030c68262aa3","piano","two_way_cognate","1","1","0",0.9078,1,-0.0967311889597718
"189","5ea1dc309315030c68262aa3","colcha","non_cognate","1","1","0",2.1981,1,0.787593350851891
"190","5ea1dc309315030c68262aa3","test","three_way_cognate","1","1","0",2.3546,1,0.856370861661959
"191","5ea1dc309315030c68262aa3","hotel","three_way_cognate","1","1","0",1.1977,1,0.180403050971324
"192","5ea1dc309315030c68262aa3","ceme","pseudoword","0","0","1",1.0841,1,0.0807501496851091
"193","5ea1dc309315030c68262aa3","fuar","pseudoword","0","0","1",1.561,1,0.445326641533295
"194","5ea1dc309315030c68262aa3","flora","three_way_cognate","1","1","0",1.2583,1,0.229761603615785
"195","5ea1dc309315030c68262aa3","torso","two_way_cognate","1","1","0",0.9181,1,-0.0854489618324827
"196","5ea1dc309315030c68262aa3","rostro","non_cognate","1","1","0",1.933,1,0.659073200226194
"197","5ea1dc309315030c68262aa3","pitis","pseudoword","0","0","1",2.3319,1,0.846683385922147
"198","5ea1dc309315030c68262aa3","patada","non_cognate","1","1","0",1.8915,1,0.637370165090947
"199","5ea1dc309315030c68262aa3","kugis","pseudoword","0","0","1",1.125,1,0.117783035656383
"200","5ea1dc309315030c68262aa3","medium","pseudoword","0","0","1",2.5011,1,0.91673063510254
"201","5ea1dc309315030c68262aa3","guerra","non_cognate","1","1","0",1.3426,1,0.294608032522514
"202","5ea1dc309315030c68262aa3","sacar","non_cognate","1","1","0",1.1702,1,0.157174674371999
"203","5ea1dc309315030c68262aa3","chocar","non_cognate","1","1","0",1.169,1,0.156148682489931
"204","5ea1dc309315030c68262aa3","regalo","non_cognate","1","1","0",1.072,1,0.0695260626486103
"205","5ea1dc309315030c68262aa3","punta","non_cognate","1","1","0",2.6672,1,0.981029233014392
"206","5ea1dc309315030c68262aa3","alla","pseudoword","0","0","1",2.1683,1,0.773943450388035
"207","5ea1dc309315030c68262aa3","dibrea","pseudoword","0","0","1",1.6529,1,0.502531320941171
"208","5ea1dc309315030c68262aa3","honor","two_way_cognate","1","1","0",2.1059,1,0.744742929203596
"209","5ea1dc309315030c68262aa3","civil","two_way_cognate","1","1","0",1.05,1,0.048790164169432
"210","5ea1dc309315030c68262aa3","retina","three_way_cognate","1","1","0",1.2321,1,0.208720030648486
"211","5ea1dc309315030c68262aa3","aviso","non_cognate","1","1","0",1.2894,1,0.254176993894383
"212","5ea1dc309315030c68262aa3","cuenco","non_cognate","1","1","0",0.9367,1,-0.0653922187670522
"213","5ea1dc309315030c68262aa3","molor","pseudoword","0","0","1",1.9126,1,0.648463572933305
"214","5ea1dc309315030c68262aa3","pelvis","two_way_cognate","1","1","0",1.304,1,0.265436463504461
"215","5ea1dc309315030c68262aa3","equipo","non_cognate","1","1","0",1.1412,1,0.132080340357208
"216","5ea1dc309315030c68262aa3","feo","non_cognate","1","1","0",1.2842,1,0.250135956377811
"217","5ea1dc309315030c68262aa3","tapón","non_cognate","1","1","0",2.1304,1,0.756309755517585
"218","5ea1dc309315030c68262aa3","gotro","pseudoword","0","0","1",1.4604,1,0.378710370799345
"219","5ea1dc309315030c68262aa3","rizate","pseudoword","0","0","1",2.519,1,0.923861997370473
"220","5ea1dc309315030c68262aa3","venado","non_cognate","1","1","0",1.4959,1,0.402728032398278
"221","5ea1dc309315030c68262aa3","ala","non_cognate","1","1","0",2.266,1,0.818016162605815
"222","5ea1dc309315030c68262aa3","pegar","non_cognate","1","1","0",2.4309,1,0.888261559152652
"223","5ea1dc309315030c68262aa3","drama","three_way_cognate","1","1","0",1.6228,1,0.484153052350155
"224","5ea1dc309315030c68262aa3","suave","non_cognate","1","1","0",0.8662,1,-0.143639450201611
"225","5ea1dc309315030c68262aa3","listo","non_cognate","1","1","0",0.8507,1,-0.161695739000298
"226","5ea1dc309315030c68262aa3","actor","two_way_cognate","1","1","0",0.9324,1,-0.069993371820535
"227","5ea1dc309315030c68262aa3","color","two_way_cognate","1","1","0",1.0662,1,0.0641009254065236
"228","5ea1dc309315030c68262aa3","sierra","non_cognate","1","1","0",1.0277,1,0.0273232956488904
"229","5ea1dc309315030c68262aa3","editor","two_way_cognate","1","1","0",1.4358,1,0.361722185160246
"230","5ea1dc309315030c68262aa3","pabea","pseudoword","0","0","1",2.0871,1,0.735775542615568
"231","5ea1dc309315030c68262aa3","forro","non_cognate","1","1","0",1.3893,1,0.328800023172679
"232","5ea1dc309315030c68262aa3","disco","three_way_cognate","1","1","0",2.2201,1,0.797552239914736
"233","5ea1dc309315030c68262aa3","hilo","non_cognate","1","1","0",1.9795,1,0.682844287564048
"234","5ea1dc309315030c68262aa3","hueas","pseudoword","0","0","1",2.6629,1,0.979415754493219
"235","5ea1dc309315030c68262aa3","tumor","three_way_cognate","1","1","0",1.3854,1,0.325988906606368
"236","5ea1dc309315030c68262aa3","trauma","three_way_cognate","1","1","0",1.0194,1,0.0192142189238044
"237","5ea1dc309315030c68262aa3","total","two_way_cognate","1","1","0",0.9265,1,-0.0763412332567226
"238","5ea1dc309315030c68262aa3","chat","three_way_cognate","1","1","0",1.9883,1,0.687280002281898
"239","5ea1dc309315030c68262aa3","esís","pseudoword","0","0","1",1.6842,1,0.521290673613755
"240","5ea1dc309315030c68262aa3","dogma","three_way_cognate","1","1","0",1.3644,1,0.310714771562354
"241","5ea1dc309315030c68262aa3","fiscal","two_way_cognate","1","1","0",1.0428,1,0.0419094030772096
"242","5ea1dc309315030c68262aa3","trcia","pseudoword","0","0","1",2.4462,1,0.894535800071126
"243","5ea1dc309315030c68262aa3","casual","two_way_cognate","1","1","0",1.8734,1,0.627754961792893
"244","5ea1dc309315030c68262aa3","tiza","non_cognate","1","1","0",1.4676,1,0.38362841349899
"245","5ea1dc309315030c68262aa3","suelo","non_cognate","1","1","0",1.3001,1,0.262441184585986
"246","5ea1dc309315030c68262aa3","animal","two_way_cognate","1","1","0",1.0542,1,0.0527821854389695
"247","5ea1dc309315030c68262aa3","llevar","non_cognate","1","1","0",1.1804,1,0.165853364086647
"248","5ea1dc309315030c68262aa3","moral","three_way_cognate","1","1","0",1.3351,1,0.289006195413912
"249","5ea1dc309315030c68262aa3","rendir","non_cognate","1","1","0",1.3334,1,0.287732071201823
"250","5ea1dc309315030c68262aa3","dobbo","pseudoword","0","0","1",1.4585,1,0.377408510325639
"251","5ea1dc309315030c68262aa3","enigma","two_way_cognate","1","1","0",1.8705,1,0.626205774806064
"252","5ea1dc309315030c68262aa3","nomata","pseudoword","0","0","1",1.9369,1,0.661088756866057
"253","5ea1dc309315030c68262aa3","tapa","non_cognate","1","1","0",1.0005,1,0.000499875041650993
"254","5ea1dc309315030c68262aa3","altar","three_way_cognate","1","1","0",0.9971,1,-0.00290421314738983
"255","5ea1dc309315030c68262aa3","plan","three_way_cognate","1","1","0",1.3778,1,0.320488024176958
"256","5ea1dc309315030c68262aa3","tator","pseudoword","0","0","1",2.6273,1,0.965956702888975
"257","5ea1dc309315030c68262aa3","jauda","pseudoword","0","0","1",2.0343,1,0.710151779375769
"258","5ea1dc309315030c68262aa3","tobre","pseudoword","0","0","1",2.5381,1,0.931415769619224
"259","5ea1dc309315030c68262aa3","diebro","pseudoword","0","0","1",2.5502,1,0.936171787467304
"260","5ea1dc309315030c68262aa3","torta","non_cognate","1","1","0",1.331,1,0.285930539412975
"261","5ea1dc309315030c68262aa3","aurora","two_way_cognate","1","1","0",0.9459,1,-0.0556184237630123
"262","5ea1dc309315030c68262aa3","lidena","pseudoword","0","0","1",1.4865,1,0.396424363456015
"263","5ea1dc309315030c68262aa3","aljizo","pseudoword","0","0","1",1.2798,1,0.246703815723223
"264","5ea1dc309315030c68262aa3","vigor","two_way_cognate","1","1","0",1.2145,1,0.19433246946009
"265","5ea1dc309315030c68262aa3","diroco","pseudoword","0","0","1",2.1198,1,0.751321744611018
"266","5ea1dc309315030c68262aa3","halo","two_way_cognate","1","1","0",1.7279,1,0.546906798336939
"267","5ea1dc309315030c68262aa3","mibro","pseudoword","0","0","1",1.2999,1,0.262287338431836
"268","5ea1dc309315030c68262aa3","emén","pseudoword","0","0","1",1.2632,1,0.233648183959295
"269","60fcd9699c3def3068403b90","rúo","pseudoword","0","0","1",1.2447,1,0.218894537024795
"270","60fcd9699c3def3068403b90","mango","three_way_cognate","1","1","0",0.9307,1,-0.0718182877904723
"271","60fcd9699c3def3068403b90","casual","two_way_cognate","1","1","0",0.9298,1,-0.0727857697256527
"272","60fcd9699c3def3068403b90","ceme","pseudoword","0","0","1",0.8475,1,-0.165464439727532
"273","60fcd9699c3def3068403b90","diabo","pseudoword","0","0","1",1.1864,1,0.170923511841585
"274","60fcd9699c3def3068403b90","altar","three_way_cognate","1","1","0",0.7898,1,-0.235975530129588
