lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0095,1.2093,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.211,1.6017,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6035,1.9119,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9128,2.3357,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,2.3443,4.7234,0,1,1.8153,,4.7236,5.7283,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,5.7292,8.4696,1,1,2.1797,,8.4698,9.4497,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,9.4841,10.481,0,1,0.4506,,10.481,11.5034,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,11.5044,12.645,0,1,0.585,,12.6452,13.6418,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,13.6425,14.4953,1,0,0.2883,,14.4956,15.4904,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,15.4913,16.286,1,1,0.2315,,16.2861,17.2691,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,17.2701,18.2561,0,1,0.4413,,18.2564,19.2533,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,19.2545,20.4505,0,1,0.6276,,20.4507,21.4593,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,21.461,22.3653,1,1,0.3561,,22.3654,23.3443,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,23.3452,24.6469,0,0,0.7596,,24.6471,25.6479,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,25.6487,27.0173,1,0,0.7956,,27.0174,28.0187,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,28.0195,29.0021,0,1,0.4391,,29.0023,29.9996,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,,,,,,30.0007,31.1456,,,,,,,,,,,,,,,
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,143,pledú,,,,,,31.2034,51.141,1,0,19.3543,,0,0,0,142,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,24,retina,,,,,,51.177,61.366,0,1,9.6265,,0,1,1,23,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,130,dubo,,,,,,61.3902,66.2282,0,1,4.1559,,0,2,2,129,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,133,tirafa,,,,,,66.2841,70.3217,0,1,3.376,,0,3,3,132,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,19,trauma,,,,,,70.3718,71.8718,0,1,0.8372,,0,4,4,18,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,87,muleta,,,,,,71.873,75.851,0,1,3.393,,0,5,5,86,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,14,test,,,,,,75.8523,77.974,0,1,1.5823,,0,6,6,13,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,115,civas,,,,,,78.0082,81.9757,0,1,3.4266,,0,7,7,114,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,8,portal,,,,,,81.9769,83.2346,0,1,0.7031,,0,8,8,7,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,92,flecha,,,,,,83.2356,87.4241,1,0,3.6434,,0,9,9,91,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,80,cuenco,,,,,,87.4593,90.9369,1,0,2.7603,,0,10,10,79,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,63,hilo,,,,,,90.9799,95.8473,1,0,4.3227,,0,11,11,62,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,5,horror,,,,,,95.8918,97.9326,0,1,1.5069,,0,12,12,4,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,74,ala,,,,,,97.9338,103.7075,1,0,5.2165,,0,13,13,73,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,48,pelvis,,,,,,103.748,105.6297,0,1,1.2844,,0,14,14,47,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,67,llamar,,,,,,105.6311,109.8946,1,0,3.7243,,0,15,15,66,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,50,sierra,,,,,,109.9286,123.102,1,0,12.631,,0,16,16,49,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,54,tapón,,,,,,123.1379,131.0624,1,0,7.353,,0,17,17,53,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,91,equipo,,,,,,131.097,132.9924,1,0,1.3282,,0,18,18,90,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,85,enorme,,,,,,132.9937,140.0574,1,0,6.441,,0,19,19,84,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,124,lobe,,,,,,140.0931,144.4768,0,1,3.8304,,0,20,20,123,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,18,mafia,,,,,,144.5129,145.7874,0,1,0.6817,,0,21,21,17,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,81,sacar,,,,,,145.7886,150.0031,1,0,3.6619,,0,22,22,80,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,64,rizado,,,,,,150.0399,153.4866,1,0,2.8946,,0,23,23,63,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,38,halo,,,,,,153.5223,158.9754,0,1,4.8746,,0,24,24,37,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,129,suchas,,,,,,159.0094,162.9634,0,1,3.4291,,0,25,25,128,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,32,animal,,,,,,163.0007,164.4092,0,1,0.8718,,0,26,26,31,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,62,pegar,,,,,,164.4102,169.537,1,0,4.5969,,0,27,27,61,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,108,viarle,,,,,,169.573,173.4565,1,0,3.3279,,0,28,28,107,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,9,drama,,,,,,173.4901,177.9229,0,1,3.9017,,0,29,29,8,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,140,vapen,,,,,,177.9577,179.4983,0,1,0.9845,,0,30,30,139,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,23,porno,,,,,,179.4997,184.4018,1,0,4.3272,,0,31,31,22,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,31,civil,,,,,,184.4366,186.1641,0,1,1.1796,,0,32,32,30,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,73,llevar,,,,,,186.1654,203.273,1,0,16.5498,,0,33,33,72,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,40,pelvis,,,,,,203.3092,205.4285,0,1,1.5564,,0,34,34,39,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,27,piano,,,,,,205.4294,206.7557,0,1,0.7107,,0,35,35,26,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,103,babes,,,,,,206.7565,207.9679,0,1,0.6719,,0,36,36,102,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,12,plan,,,,,,207.969,209.3461,0,1,0.8285,,0,37,37,11,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,44,editor,,,,,,209.3474,210.5072,0,1,0.6106,,0,38,38,43,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,52,blando,,,,,,210.5089,215.3499,1,0,4.1534,,0,39,39,51,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,136,sopleó,,,,,,215.3838,221.1209,1,0,5.2018,,0,40,40,135,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,111,vibler,,,,,,221.2028,226.5979,0,1,4.729,,0,41,41,110,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,142,viseña,,,,,,226.6368,231.2896,0,1,4.0722,,0,42,42,141,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,35,aurora,,,,,,231.326,235.3793,0,1,3.4903,,0,43,43,34,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,98,erede,,,,,,235.4127,239.1843,0,1,3.1905,,0,44,44,97,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,39,casual,,,,,,239.219,240.5467,0,1,0.7615,,0,45,45,38,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,95,listo,,,,,,240.5481,244.7788,1,0,3.6121,,0,46,46,94,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,134,fruzas,,,,,,244.8133,249.5375,0,1,4.1872,,0,47,47,133,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,110,vacapó,,,,,,249.5719,253.9974,0,1,3.8482,,0,48,48,109,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,2,disco,,,,,,254.0328,255.4385,0,1,0.8477,,0,49,49,1,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,131,fuar,,,,,,255.4396,264.1653,0,1,8.1696,,0,50,50,130,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,25,vigor,,,,,,264.2011,265.6752,0,1,0.9165,,0,51,51,24,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,46,mortal,,,,,,265.6766,266.9545,0,1,0.7162,,0,52,52,45,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,138,glural,,,,,,266.956,270.9963,0,1,3.4725,,0,53,53,137,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,7,kilo,,,,,,271.0321,272.8514,0,1,1.2736,,0,54,54,6,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,79,suelo,,,,,,272.8525,276.7546,1,0,3.3533,,0,55,55,78,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,90,venado,,,,,,276.7896,280.9589,1,0,3.6047,,0,56,56,89,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,100,medón,,,,,,281.0062,285.2425,1,0,3.6919,,0,57,57,99,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,45,total,,,,,,285.2775,287.3549,0,1,1.5298,,0,58,58,44,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,101,fertes,,,,,,287.3557,291.9052,1,0,3.9857,,0,59,59,100,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,22,plural,,,,,,291.9424,294.7428,0,1,2.2502,,0,60,60,21,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,28,ardor,,,,,,294.7774,299.1473,1,0,3.7879,,0,61,61,27,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,37,torso,,,,,,299.1964,303.5404,0,1,3.7912,,0,62,62,36,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,123,escare,,,,,,303.5753,307.2796,0,1,3.155,,0,63,63,122,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,97,hufón,,,,,,307.3135,311.4652,1,0,3.6098,,0,64,64,96,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,29,clamor,,,,,,311.5018,313.8865,0,1,1.8435,,0,65,65,28,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,113,difrás,,,,,,313.8878,322.9004,1,0,8.4707,,0,66,66,112,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,122,gravés,,,,,,322.9328,368.5766,1,0,45.0541,,0,67,67,121,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,107,plamos,,,,,,368.6158,373.3415,0,1,4.1653,,0,68,68,106,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,68,puñal,,,,,,373.3786,379.3096,1,0,5.3786,,0,69,69,67,1,non_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,15,chat,,,,,,379.3435,381.1395,0,1,1.2026,,0,70,70,14,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,121,rombar,,,,,,381.1407,386.1539,1,0,4.4478,,0,71,71,120,1,pseudoword,0,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,33,collar,,,,,,386.2276,389.3607,0,1,2.4313,,0,72,72,32,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,663388f4e21320cf92364dd6,001,2024-06-07_08h58.24.260,empathy_intonation_perc,2024.1.4,Win32,11.9760479,,,,,,,,,,,,,,83,hálito,,,,,,389.4032,395.2885,1,0,5.2976,,0,73,73,82,1,non_cognate,1,REAL,FALSA
