lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.011,2.428,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.429,2.949,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.949,4.017,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.018,4.453,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,4.468,8.035,0,1,3.024,,8.035,9.038,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,9.04,10.886,0,0,1.312,,10.886,11.876,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,11.877,13.287,1,0,0.859,,13.287,14.29,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,14.29,15.546,0,1,0.715,,15.546,16.538,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,16.538,17.94,0,1,0.876,,17.94,18.943,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,18.944,20.117,0,0,0.636,,20.117,21.116,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,21.117,22.771,0,1,1.13,,22.771,23.763,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,23.764,25.059,1,0,0.773,,25.059,26.052,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,26.053,27.347,0,0,0.755,,27.347,28.343,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,28.343,29.824,1,1,0.948,,29.825,30.809,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,30.814,32.325,0,1,0.97,,32.325,33.333,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,33.333,34.803,0,1,0.94,,34.803,35.803,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,,,,,,35.803,37.355,,,,,,,,,,,,,,,
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,66,aleta,,,,,,37.389,39.323,1,0,1.4,,0,0,0,65,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,7,kilo,,,,,,39.325,39.958,0,1,0.097,,0,1,1,6,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,103,babes,,,,,,39.959,40.531,1,0,0.037,,0,2,2,102,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,109,hágino,,,,,,40.532,42.067,0,1,0.997,,0,3,3,108,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,44,editor,,,,,,42.068,43.285,1,0,0.687,,0,4,4,43,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,86,cuenco,,,,,,43.286,44.546,0,1,0.732,,0,5,5,85,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,61,aduana,,,,,,44.547,45.699,1,0,0.62,,0,6,6,60,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,131,fuar,,,,,,45.703,46.923,0,1,0.695,,0,7,7,130,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,119,esís,,,,,,46.924,48.204,0,1,0.746,,0,8,8,118,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,33,collar,,,,,,48.204,49.246,1,0,0.517,,0,9,9,32,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,127,vien,,,,,,49.246,50.682,1,0,0.912,,0,10,10,126,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,32,animal,,,,,,50.682,51.825,1,0,0.611,,0,11,11,31,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,34,actor,,,,,,51.825,52.824,1,0,0.47,,0,12,12,33,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,31,civil,,,,,,52.825,53.919,1,0,0.563,,0,13,13,30,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,25,vigor,,,,,,53.921,54.855,1,0,0.406,,0,14,14,24,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,117,apunan,,,,,,54.856,56.004,1,0,0.617,,0,15,15,116,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,99,mieris,,,,,,56.004,57.347,0,1,0.814,,0,16,16,98,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,94,forro,,,,,,57.348,58.874,0,1,0.996,,0,17,17,93,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,125,ceme,,,,,,58.875,59.954,0,1,0.479,,0,18,18,124,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,62,pegar,,,,,,59.955,61.177,0,1,0.69,,0,19,19,61,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,85,enorme,,,,,,61.181,62.32,0,1,0.605,,0,20,20,84,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,75,patada,,,,,,62.322,63.466,1,0,0.605,,0,21,21,74,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,136,sopleó,,,,,,63.466,64.748,0,1,0.755,,0,22,22,135,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,90,venado,,,,,,64.748,65.834,1,0,0.531,,0,23,23,89,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,10,golf,,,,,,65.836,66.962,1,0,0.6,,0,24,24,9,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,122,gravés,,,,,,66.963,68.227,1,0,0.729,,0,25,25,121,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,82,brillo,,,,,,68.227,69.466,1,0,0.709,,0,26,26,81,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,59,feo,,,,,,69.467,70.657,1,0,0.65,,0,27,27,58,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,2,disco,,,,,,70.659,71.669,0,1,0.479,,0,28,28,1,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,141,sumer,,,,,,71.671,72.78,1,0,0.574,,0,29,29,140,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,37,torso,,,,,,72.782,74.619,1,0,1.314,,0,30,30,36,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,72,rostro,,,,,,74.619,75.644,0,1,0.486,,0,31,31,71,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,21,mango,,,,,,75.655,76.796,1,0,0.604,,0,32,32,20,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,64,rizado,,,,,,76.797,78.08,1,0,0.744,,0,33,33,63,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,13,aura,,,,,,78.081,79.983,1,0,1.381,,0,34,34,12,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,96,caro,,,,,,79.986,81.165,1,0,0.649,,0,35,35,95,1,non_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,139,furbos,,,,,,81.166,82.795,1,0,1.1,,0,36,36,138,1,pseudoword,0,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,30,fiscal,,,,,,82.796,83.875,0,1,0.551,,0,37,37,29,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,665cc47a17d25ef9f0db3ad9,001,2024-06-07_07h54.06.663,empathy_intonation_perc,2024.1.4,Win32,59.66587112,,,,,,,,,,,,,,17,altar,,,,,,83.875,84.874,1,0,0.468,,0,38,38,16,1,three_way_cognate,1,REAL,FALSA
