lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.006,6.467,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.468,9.987,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.987,15.547,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.548,25.899,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,25.905,28.257,0,1,1.826,,28.257,29.248,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,29.249,30.379,1,1,0.593,,30.379,31.382,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,31.383,33.174,0,1,1.251,,33.174,34.167,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,34.167,35.513,1,0,0.81,,35.513,36.501,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,36.502,38.706,0,1,1.669,,38.706,39.703,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,39.705,41.186,1,1,0.942,,41.186,42.188,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,42.19,43.726,1,0,1,,43.726,44.723,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,44.723,46.315,0,1,1.051,,46.315,47.307,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,47.308,48.97,1,1,1.12,,48.97,49.958,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,49.959,51.351,1,1,0.869,,51.351,52.344,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,52.344,53.568,1,0,0.687,,53.569,54.562,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,54.563,56.27,0,1,1.167,,56.271,57.263,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,57.266,69.428,,,,,,,,,,,,,,,
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,179,suelet,,,,,,69.437,71.019,0,1,1.043,,0,0,0,178,1,pseudoword,0,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,41,pasta,,,,,,71.02,73.293,1,0,1.748,,0,1,1,40,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,31,civil,,,,,,73.293,74.831,1,0,1.004,,0,2,2,30,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,65,guerra,,,,,,74.831,75.956,1,0,0.6,,0,3,3,64,1,non_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,62,pegar,,,,,,75.957,77.33,1,0,0.851,,0,4,4,61,1,non_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,15,test,,,,,,77.331,80.423,0,1,2.561,,0,5,5,14,1,three_way_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,146,gió,,,,,,80.423,94.26,0,1,13.309,,0,6,6,145,1,pseudoword,0,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,27,piano,,,,,,94.26,96.217,0,1,1.424,,0,7,7,26,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,80,cuenco,,,,,,96.218,98.078,0,1,1.338,,0,8,8,79,1,non_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,112,samón,,,,,,98.078,99.891,0,1,1.282,,0,9,9,111,1,pseudoword,0,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,69,tiza,,,,,,99.891,101.436,0,1,1.01,,0,10,10,68,1,non_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,77,suave,,,,,,101.437,102.805,1,0,0.846,,0,11,11,76,1,non_cognate,1,REAL,FALSA
,,,,,,,,,Hagen,001,2024-06-20_08h25.39.779,empathy_intonation_perc,2024.1.4,MacIntel,62.5,,,,,,,,,,,,,,189,medium,,,,,,102.805,104.26,0,1,0.933,,0,12,12,188,1,pseudoword,0,REAL,FALSA
