lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0089,362.9935,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.9951,363.8947,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.8956,365.1752,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365.1762,366.1106,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,366.1175,369.6073,1,0,2.1932,0.0007,369.6079,370.4237,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,370.4244,372.9744,0,0,1.3397,0.0004,372.9744,373.7755,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,373.7759,375.8541,0,1,0.8593,0.0004,375.8541,376.6243,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,376.6248,378.7165,0,1,0.8706,0.0005,378.7166,379.5112,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,379.5117,381.9363,0,1,1.2466,,381.9364,382.7087,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,6674af2317df8226293b0b08,001,2024-06-30_06h03.04.524,empathy_intonation_perc,2024.1.4,Win32,2.307869836,382.7093,385.6627,0,0,1.6973,0.0008,385.6629,386.4798,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
