lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0035,6.2577,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2585,17.2076,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2082,23.0307,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0313,42.2462,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,42.2495,46.4862,0,1,3.7238,,46.4864,47.4862,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,47.4873,49.207,1,1,1.201,,49.207,50.2065,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,50.2071,52.3479,0,1,1.6256,,52.348,53.3439,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,53.3519,55.1958,0,1,1.3248,,55.1959,56.1952,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,56.1955,58.3804,0,1,1.6693,,58.3804,59.3744,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,59.3835,61.4766,0,0,1.5733,,61.4767,62.4707,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,61523f5edff0567aa388e752,001,2024-06-30_03h00.47.121,empathy_intonation_perc,2024.1.4,MacIntel,120.4819277,62.4804,65.2175,0,1,2.2207,,65.2176,66.2131,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
