lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0034,7.1469,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1472,11.9185,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.9187,16.1057,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.1059,19.9428,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,19.9447,30.5034,1,0,10.0357,,30.5035,31.5044,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,31.5049,33.8564,1,1,1.8265,,33.8565,34.8575,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,34.8577,41.3807,0,1,6.0046,,41.3808,42.3818,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,42.3821,44.6007,1,0,1.7094,,44.6007,45.6018,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,45.6084,48.1877,0,1,2.0498,,48.1877,49.1885,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,49.1954,52.9757,1,1,3.263,,52.9757,53.9767,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,53.9832,55.9119,0,1,1.4099,,55.912,56.9129,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,664439645a9a29be43d5bf5a,001,2024-06-30_05h27.53.543,empathy_intonation_perc,2024.1.4,Win32,60.24096386,56.9132,59.6989,1,0,2.2744,,59.699,60.7002,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
