lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0074,4.8666,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8678,7.4469,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4475,8.6968,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6974,12.3622,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,12.3675,14.9944,0,1,2.0992,,14.9946,15.9942,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,15.9947,17.3431,1,1,0.8135,,17.3432,18.3423,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,18.3429,23.5404,0,1,4.6604,,23.5405,24.5403,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,24.5408,26.8389,1,0,1.7605,,26.8391,27.8387,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,27.8391,30.1873,0,1,1.8115,,30.1874,31.1872,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,31.1878,33.903,0,0,2.1838,,33.9031,34.9025,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,34.9029,37.151,1,0,1.7114,,37.1511,38.1502,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,38.1509,43.1987,0,1,4.5144,,43.1988,44.198,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,44.1985,46.2309,1,1,1.5007,,46.2309,47.2301,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,47.2306,49.1625,1,1,1.4016,,49.1626,50.162,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,50.1795,51.9116,1,0,1.1974,,51.9117,52.9107,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,52.9112,57.7739,0,1,4.3301,,57.7739,58.7741,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,58.7748,65.8391,,,,,,,,,,,,,,,
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,43,honor,,,,,,65.8698,68.0372,1,0,1.6534,,0,0,0,42,1,two_way_cognate,1,REAL,FALSA
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,114,dibrea,,,,,,68.0378,70.2191,0,1,1.6535,,0,1,1,113,1,pseudoword,0,REAL,FALSA
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,76,chocar,,,,,,70.2194,73.5513,1,0,2.8162,,0,2,2,75,1,non_cognate,1,REAL,FALSA
,,,,,,,,,Robo,001,2024-06-20_08h27.27.938,empathy_intonation_perc,2024.1.4,Win32,60.24096386,,,,,,,,,,,,,,142,parre,,,,,,73.5517,80.4821,0,1,6.4028,,0,3,3,141,1,pseudoword,0,REAL,FALSA
