lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.004,9.868,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.869,19.226,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.227,30.441,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.443,42.602,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,42.608,46.15,0,1,2.996,,46.15,47.15,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,47.151,50.549,1,1,2.864,,50.549,51.547,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,51.548,54.68,0,1,2.609,,54.68,55.681,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,55.682,57.38,0,1,1.154,,57.38,58.379,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,58.38,59.912,0,1,0.989,,59.912,60.912,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,627bbf61f416d87703e62ba5,001,2025-05-04_17h06.08.084,empathy_intonation_perc,2024.1.4,Win32,60.0240096,60.913,63.329,1,1,1.866,,63.33,64.327,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
