lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.003,1.503,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.504,1.986,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.987,2.489,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.492,3.004,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,3.014,5.951,0,1,2.411,,5.952,6.95,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,6.951,8.904,1,1,1.415,,8.906,9.899,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,9.899,11.464,0,1,1.019,,11.464,12.464,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,12.465,13.771,0,1,0.766,,13.771,14.764,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,14.765,16.512,1,0,1.216,,16.512,17.512,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,654ba95a19813f11335c3098,001,2024-06-30_04h32.58.321,empathy_intonation_perc,2024.1.4,Win32,60.0240096,17.513,18.929,1,1,0.877,,18.931,19.927,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
