lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0017,2.3306,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.3309,2.8643,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8645,4.181,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1814,5.1646,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,5.1661,9.8656,0,1,4.1666,,9.8657,10.8665,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,10.8746,12.1168,1,1,0.7154,,12.1168,13.1166,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,13.1169,14.4505,0,1,0.8004,,14.4505,15.4513,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,15.4516,16.7679,0,1,0.782,,16.7679,17.7679,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,17.7681,18.9355,0,1,0.6326,,18.9355,19.9354,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,19.9355,21.269,1,1,0.8066,,21.269,22.2692,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,22.2694,23.6036,0,1,0.8007,,23.6036,24.6035,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,24.6116,25.987,0,1,0.8508,,25.987,26.9871,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,26.9873,28.1873,1,1,0.6738,,28.1873,29.1884,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,29.1886,30.8214,1,1,1.1054,,30.8214,31.8225,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,31.8227,33.0555,0,1,0.7055,,33.0555,34.0566,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,34.0567,35.2733,0,1,0.6886,,35.2734,36.2728,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,36.273,37.1738,,,,,,,,,,,,,,,
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,185,aljizo,,,,,,37.187,38.7075,0,1,1.0005,,0,0,0,184,1,pseudoword,0,REAL,FALSA
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,69,tiza,,,,,,38.7077,39.8905,0,1,0.6745,,0,1,1,68,1,non_cognate,1,REAL,FALSA
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,106,diebro,,,,,,39.8907,41.124,0,1,0.7156,,0,2,2,105,1,pseudoword,0,REAL,FALSA
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,83,hálito,,,,,,41.1242,42.2913,1,0,0.6576,,0,3,3,82,1,non_cognate,1,REAL,FALSA
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,168,cobén,,,,,,42.2915,43.5084,0,1,0.6898,,0,4,4,167,1,pseudoword,0,REAL,FALSA
,,,,,,,,,64d53aae0f3f7317f6eb617e,001,2024-06-30_06h16.24.313,empathy_intonation_perc,2024.1.4,MacIntel,59.88023952,,,,,,,,,,,,,,24,retina,,,,,,43.5086,44.9587,0,1,0.9206,,0,5,5,23,1,three_way_cognate,1,REAL,FALSA
