lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0027,4.9202,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9211,10.3855,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.386,24.4845,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.4851,29.7855,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,29.7888,35.1359,1,0,4.8139,,35.1362,36.1353,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,36.1364,37.851,1,1,1.1811,,37.8511,38.8517,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,38.8524,41.3517,1,0,1.9699,,41.3519,42.3516,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,42.3523,44.9183,1,0,2.0324,,44.9184,45.9182,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,45.9188,48.4517,0,1,2.0046,,48.4518,49.4513,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,49.4516,52.8681,1,1,2.8795,,52.8682,53.8675,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,53.8783,57.7183,0,1,3.3161,,57.7184,58.7182,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,58.7286,61.3348,0,1,2.0848,,61.3349,62.3339,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,62.3438,64.318,1,1,1.4481,,64.3181,65.318,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,667d9f96ba63190f173dfb0c,001,2024-06-30_05h06.37.774,empathy_intonation_perc,2024.1.4,MacIntel,61.34969325,65.3303,67.1346,1,1,1.2827,,67.1347,68.134,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
