lextale_instructions.started,lextale_instructions.stopped,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_instructions_loop.ran,instructions_text,continue_text,participant,session,date,expName,psychopyVersion,OS,frameRate,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextale_practice_trials.ran,stim,word,correct_response,prac_button_real,prac_button_false,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,lextail_trials.ran,type,correct_reponse,button_real,button_false
0.0039,110.4402,0,0,0,0,1,"Este es un test de vocabulario en español. 
  
  A continuación vas a ver 90 secuencias de letras que parecen 'españolas'.
  
  Solo algunas de ellas son palabras de verdad.",(presiona la barra espaciadora para continuar),Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110.4419,115.4709,0,1,1,1,1,"Por favor, señala las palabras que tú conoces (aquellas que estás convencido que son palabras españolas, incluso aunque no seas capaz de dar el significado preciso).",(presiona la barra espaciadora para continuar),Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115.4946,116.37,0,2,2,2,1,Pero cuidado: los errores se penalizan. Por eso no tiene sentido tratar de incrementar tu puntuación marcando como reales palabras que nunca has visto.,(presiona la barra espaciadora para continuar),Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.3706,117.6692,0,3,3,3,1,"Presiona la tecla 1 si piensas que es una palabra real y la tecla 
  0 si piensas que es una palabra falsa. 
  
  Vamos a practicar un poco...",(presiona la barra espaciadora para continuar),Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,117.6731,130.0176,1,0,11.8092,,130.0263,131.0184,0,0,0,0,1,0,depiste,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,131.0194,133.1671,1,1,1.619,,133.1672,134.1674,0,1,1,1,1,0,sí,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,134.1886,134.8713,1,0,0.1652,,134.8715,135.8668,0,2,2,2,1,0,coné,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,135.8678,136.6672,1,0,0.26,,136.6673,137.6733,0,3,3,3,1,0,calpar,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,137.674,140.3336,1,0,2.1272,,140.3338,141.3333,0,4,4,4,1,0,joten,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,141.3612,148.2325,1,1,6.343,,148.2327,149.2324,0,5,5,5,1,0,sacapuntas,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,149.2575,150.3492,1,0,0.554,,150.3493,151.348,0,6,6,6,1,0,priba,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,151.3486,152.2985,0,1,0.424,,152.2988,153.2979,0,7,7,7,1,0,pelasula,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,153.2988,154.1319,0,0,0.3043,,154.132,155.1316,0,8,8,8,1,0,bien,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,155.1325,157.1012,1,1,1.4475,,157.1012,158.0972,0,9,9,9,1,0,casa,1,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,158.1075,158.7533,0,1,0.1162,,158.7534,159.7517,0,10,10,10,1,0,lejo,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,159.7524,162.3643,0,1,2.0697,,162.3645,163.3642,0,11,11,11,1,0,pretantas,0,REAL,FALSA,,,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,,,,,,,,,,,,,,,,,,,163.3662,166.2824,,,,,,,,,,,,,,,
,,,,,,,,,Raven,001,2024-06-30_06h48.47.844,empathy_intonation_perc,2024.1.4,Win32,59.17159763,,,,,,,,,,,,,,115,lidena,,,,,,166.3172,167.3225,0,1,0.4675,,0,0,0,114,1,pseudoword,0,REAL,FALSA
